RL ID,Order,Family,Species,Common Name,ED,RL Status,GE,EDGE,EDGE Rank,Distribution,Median ED
20638,DIPROTODONTIA,PHALANGERIDAE,Spilocuscus papuensis,Waigeo Cuscus,9.873063091,Vulnerable,2,3.772582816,444,Indonesia,7.564372143
13885,CHIROPTERA,MOLOSSIDAE,Mormopterus norfolkensis,East-coast Free-tailed Bat,9.858608933,Vulnerable,2,3.771252577,445,Australia,7.564372143
136639,EULIPOTYPHLA,SORICIDAE,Cryptotis phillipsii,Phillip's Small-eared Shrew,9.853299334,Vulnerable,2,3.770763481,446,Mexico,7.564372143
10954,RODENTIA,MURIDAE,Kadarsanomys sodyi,Javan Bamboo Rat,9.825949723,Vulnerable,2,3.768240365,447,Indonesia,7.564372143
29462,AFROSORICIDA,TENRECIDAE,Microgale monticola,Montane Shrew Tenrec,9.795561236,Vulnerable,2,3.765429414,448,Madagascar,7.564372143
62017,AFROSORICIDA,TENRECIDAE,Microgale nasoloi,Nasolo's Shrew Tenrec,9.795561236,Vulnerable,2,3.765429414,448,Madagascar,7.564372143
10137,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros halophyllus,Thailand Leaf-nosed Bat,9.786425485,Vulnerable,2,3.764582805,450,"Malaysia,Thailand",7.564372143
42655,RODENTIA,SPALACIDAE,Spalax zemni,Podolian Mole Rat,9.681428684,Vulnerable,2,3.754800958,451,Ukraine,7.564372143
136199,PRIMATES,CHEIROGALEIDAE,Microcebus lehilahytsara,Goodman's Mouse Lemur,9.656678069,Vulnerable,2,3.752481105,452,Madagascar,7.564372143
41571,PRIMATES,CHEIROGALEIDAE,Microcebus tavaratra,Tavaratra Mouse Lemur,9.656678069,Vulnerable,2,3.752481105,452,Madagascar,7.564372143
10108,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros ridleyi,Ridley's Leaf-nosed Bat,9.641801657,Vulnerable,2,3.751084159,454,"Brunei Darussalam,Malaysia,Singapore",7.564372143
10149,CHIROPTERA,HIPPOSIDERIDAE,Hipposideros marisae,Aellen's Roundleaf Bat,9.592328515,Vulnerable,2,3.746424375,455,"Côte d'Ivoire,Guinea,Liberia",7.564372143
3160,CETARTIODACTYLA,BOVIDAE,Budorcas taxicolor,Takin,9.539859166,Vulnerable,2,3.741458542,456,"Bhutan,China,India,Myanmar",7.564372143
21703,RODENTIA,MURIDAE,Thamnomys kempi,Kemp's Thicket Rat,9.515277567,Vulnerable,2,3.739123567,457,"Burundi,Congo, The Democratic Republic of the,Rwanda",7.564372143
